id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
5nlvivpe,True,1494937039682.0,1494938250310.0,116,outoftime,black,10+0,fichess,1969,abdo72,1969,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 g6 Be3 Bg7 Be2 Nf6 O-O O-O f3 a6 a4 Bd7 Qd2 Re8 Bc4 Ne5 Bb3 Rc8 f4 Neg4 f5 Nxe3 Qxe3 Qb6 Rad1 e5 fxe6 Bxe6 Rd3 Bxb3 Nxb3 Qxe3+ Rxe3 Ng4 Rg3 Bxc3 bxc3 Rxe4 a5 f5 Rd1 Kf7 h3 Ne5 Rxd6 Ke7 Rb6 Rc7 Nd4 Nc4 Rb4 Nxa5 Rd3 Re1+ Kh2 Nc6 Nxc6+ bxc6 Rb6 Rc1 Rd2 Ra1 Rb8 a5 Re2+ Kf7 Rh8 Kg7 Ree8 a4 h4 a3 Reg8+ Kh6 Ra8 a2 Rhd8 Re7 Rd6 Re2 Rxc6 Rxc2 Rca6 Kh5 R8a7 h6 Ra8 Kxh4 Rxg6 Rh1+ Kxh1 Rc1+ Kh2 a1=Q Rxa1 Rxa1 Rxh6+ Kg5 Rc6 Rc1 Rc4 f4 Rc5+ Kg4 c4 Rc3 Rc8 Rc2,B73,Sicilian Defense: Dragon Variation |  Classical Variation,15
QEcMTHmp,True,1492765486982.0,1492766149176.0,24,outoftime,black,10+0,fichess,1930,kramnik1993,1988,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4 Bd3 O-O O-O Nc6 Nf3 Bxc3 bxc3 e5 c4 d6 h3 h6 Ba3 Qc7,B40,Sicilian Defense: Pin Variation,10
DoJqcBvp,True,1504427431597.0,1504428589897.0,89,outoftime,white,10+0,cro_chess_fan,1935,shahrud1295,1968,e4 e5 Nf3 d6 d4 Nd7 Bc4 c6 O-O Be7 Nc3 Ngf6 d5 Nb6 Bb3 Bg4 h3 Bh5 Qd3 Bg6 Re1 Nbd7 Ba4 Nc5 Qc4 b5 Bxb5 cxb5 Nxb5 Nfxe4 b4 a6 bxc5 axb5 Qxb5+ Qd7 c6 Qc7 Qc4 Nc5 a4 O-O Be3 Nb7 Qb5 Nd8 Bb6 Qc8 a5 Bf6 Ra2 e4 Nd4 Be5 a6 f5 c7 Bxd4 cxd8=Q Rxd8 Bxd4 Rb8 Qc6 f4 a7 Ra8 Rb1 Qf5 Rb7 f3 Rxg7+ Kf8 Qc7 Bf7 g4 Qxd5 Rb2 Rac8 a8=Q Rxa8 Rb7 Rac8 Rxf7+ Kg8 Rf8+ Kxf8 Qg7+ Ke8 Qh8+,C41,Philidor Defense: Hanham Variation |  Krause Variation,9
K50o8UXf,False,1504340927713.0,1504342358502.0,55,outoftime,white,15+2,cro_chess_fan,1954,lgs,1955,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6 bxc6 Qd4 f6 Bc4 e6 O-O Bg7 Nc3 Ne7 Be3 O-O Rad1 d5 exd5 exd5 Bb3 Kh8 Rfe1 f5 Qc5 f4 Bxf4 Rxf4 Rxe7 Bf8 Rde1 Bxe7 Rxe7 Qf8 g3 Rf6 Bxd5 cxd5 Nxd5 Be6 Nxf6 Qxf6 Qc7 Bg8 c3 Qf3 Rd7 Rf8 Qe5+ Rf6 Qd4,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,9
sh98qLdp,True,1504218424405.0,1504219594576.0,94,outoftime,black,10+0,omid163,1882,cro_chess_fan,1909,e4 c5 Bc4 Nc6 Bxf7+ Kxf7 Qh5+ g6 Qxc5 Bg7 c3 b6 Qe3 d6 d4 Bd7 Na3 Nf6 Nc4 Rf8 e5 dxe5 dxe5 Ng4 Qf3+ Kg8 Qg3 Ncxe5 Nxe5 Bxe5 Qh4 Nxf2 Bh6 Nd3+ Kd2 Bf4+ Kxd3 Bg4+ Kc2 Bf5+ Kb3 Qd5+ Ka3 Qa5+ Kb3 Qb5+ Ka3 Bd6+ b4 Qa6+ Kb2 Rfc8 Qd4 Kf7 Qg7+ Ke8 a4 Qd3 Nf3 Qc2+ Ka3 Rxc3+ Qxc3 Qxc3+ Ka2 Qc4+ Kb2 Qxb4+ Kc1 Rc8+ Kd1 Bd3 Nd2 Rc2 Re1 Qg4+ Nf3 Qxg2 Nd4 Rc4 Be3 Bc2+ Kc1 Bb3+ Kb1 Rxd4 Bd2 Qxd2 Rxe7+ Bxe7 Ra3 Qc2+ Ka1 Bf6,B20,Sicilian Defense: Bowdler Attack,3
LZZNnsIT,True,1501314392976.0,1501315037657.0,96,outoftime,black,10+0,alvin_cruz,1892,k1nrich,1846,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Nc6 Bc4 Nf6 Nc3 Bg7 Be3 O-O f3 a6 Qd2 b5 Bd5 Nxd5 Nxd5 Nxd4 Bxd4 Bxd4 Qxd4 Bb7 O-O e6 Nf6+ Kg7 Nh5+ Kh6 Nf6 d5 e5 Rh8 a4 Kg7 axb5 axb5 Rxa8 Qxa8 h4 h5 b4 Rc8 c3 Rc4 Qe3 Qa3 Rc1 d4 Nxh5+ gxh5 Qg5+ Kf8 Qd8+ Kg7 Qf6+ Kg8 Qg5+ Kh7 Qxh5+ Kg7 Qg5+ Kf8 Qd8+ Kg7 Qg5+ Kh7 Qh5+ Kg8 Qg5+ Kf8 Qd8+ Kg7 Qf6+ Kf8 Qh8+ Ke7 Qf6+ Ke8 Qh8+ Kd7 Qh6 Rxc3 Rd1 Rd3 Rc1 Rc3 Rd1 Rd3 Rc1 Qxc1+ Qxc1 Rd1+,B35,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,13
2SrwqeuI,True,1495427049740.0,1495427915340.0,51,outoftime,white,10+0,alvin_cruz,1876,marco1986,1807,e4 e5 Nf3 Nf6 Nxe5 Qe7 Nf3 Nxe4 Be2 d5 O-O Be6 d4 Nd7 Bd3 Nef6 Re1 O-O-O c4 Qd6 c5 Nxc5 dxc5 Qxc5 Be3 Qd6 Bxa7 Ng4 Nbd2 b6 Ba6+ Kd7 Rc1 Ra8 Qa4+ c6 Bb7 b5 Qa6 Be7 Bxc6+ Kd8 Bb6+ Qc7 Qxa8+ Bc8 Bxc7+ Kxc7 Rxe7+ Kd6 Re8,C42,Petrov's Defense #2,5
dCr3bTla,True,1504379239595.0,1504381367972.0,84,outoftime,black,15+10,jurgisj,1896,e6d4,1992,d4 Nf6 c4 e6 Nf3 d5 Bg5 Be7 cxd5 exd5 Nc3 O-O e3 c6 Qc2 Nbd7 Bd3 h6 Bh4 Nb6 O-O Be6 Ne5 Nh5 Bxe7 Qxe7 f4 Nd7 Nxd7 Bxd7 Qe2 Nf6 Rae1 Rfe8 Qd2 Qd6 Bb1 Re7 Qd3 g6 a3 Bf5 Qd1 Bxb1 Qxb1 Rae8 Rf3 a6 f5 g5 Qd3 c5 dxc5 Qxc5 b4 Qc4 Qd2 d4 Nd1 dxe3 Rfxe3 Rxe3 Rxe3 Rxe3 Qxe3 Qd5 Qf3 Qd4+ Kh1 Kg7 h3 g4 hxg4 Nxg4 g3 h5 Kg2 Qd2+ Kg1 Qd4+ Kg2 Kf6 Kh3 Qg1,D30,Queen's Gambit Declined: Traditional Variation,7
AeP7PnYb,True,1504348544074.0,1504349526456.0,113,outoftime,white,8+0,ivas_kirkorov,1822,e6d4,1992,e4 e5 Nf3 Nc6 Bc4 d6 d4 exd4 Nxd4 g6 Nxc6 bxc6 Qf3 Qf6 Qb3 Bg7 O-O Ne7 Nc3 O-O f4 Qd4+ Kh1 Bd7 Bd3 Rab8 Qa3 Be6 f5 Bc4 Ne2 Bxd3 Nxd4 Bxf1 Nf3 Be2 Ng1 Bh5 c3 gxf5 exf5 Nxf5 g4 Bxg4 Qxa7 Rbc8 Bf4 Ne7 h3 Be6 Qf2 Ng6 Bg3 Bd5+ Kh2 Rfe8 Re1 Ne5 Rf1 Re6 Qa7 Re7 Qb7 Ree8 Qa7 Bc4 Rc1 Nd3 Rb1 Nc5 b3 Bd3 Rc1 Bg6 b4 Ne4 h4 Nxg3 Kxg3 Be5+ Kg2 Be4+ Kh3 Bf5+ Kg2 Be4+ Nf3 Kh8 Re1 Rg8+ Kf2 Bg3+ Ke3 Bxe1 Kxe4 Rge8+ Kd3 Bg3 Qg1 Be5 a4 h6 a5 Bf4 Kc2 Re2+ Kb3 Re6 Nd4 Rg6 Qf1 Rf6 Qc4,C50,Italian Game,5
SYKx7wQG,True,1503238008294.0,1503239243287.0,112,outoftime,black,10+0,markan456,1960,e6d4,1992,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Be7 Re1 d6 d4 exd4 Nxd4 Bd7 Nxc6 bxc6 Ba4 O-O f3 h6 c4 Re8 Nc3 Bf8 Be3 c5 Bxd7 Nxd7 Nd5 c6 Nc3 Ne5 Qe2 g6 Rad1 Qf6 f4 Nd7 e5 Qe6 exd6 Bxd6 Qf1 Nf6 Kh1 Ng4 Bg1 Qd7 h3 Nf6 Bxc5 Rxe1 Qxe1 Re8 Qd2 Bxc5 Qxd7 Nxd7 Rxd7 Re1+ Kh2 Be3 g3 Rc1 Ne4 Rc2+ Kh1 Rxb2 Rc7 Rxa2 Rxc6 a5 Rc8+ Kg7 c5 a4 c6 Rc2 Nd6 Bb6 Nb5 Rc5 Na3 Rc1+ Kg2 Kf6 Nb5 Rc5 Na3 Ke7 Ra8 Ba5 c7 Bxc7 Rxa4 Kf6 Nc4 Kg7 Ne5 Bxe5 fxe5 Rxe5 Kf3 Re6 Re4 Kf6 Rxe6+ Kxe6 Ke4 f5+ Ke3 g5,C65,Ruy Lopez: Berlin Defense,7
GHEEKf5w,True,1498927557748.0,1498928763199.0,100,outoftime,black,10+0,aaaaaaaddd,1811,krivatsa,1808,d4 d5 c4 dxc4 Nf3 Nf6 e3 b5 a4 c6 b3 cxb3 Qxb3 Be6 Qc2 b4 Ne5 Qc7 Bb5 Bd7 e4 a6 Bc4 e6 Bf4 Qc8 O-O Be7 Qd3 O-O Bb3 a5 Rc1 Be8 d5 exd5 exd5 Qd8 Nxc6 Nxc6 d6 Qd7 Bd5 Bd8 Bxc6 Qa7 Bxa8 Qxa8 d7 Bxd7 Nd2 g6 Bg5 Bf5 Qd4 Ng4 Nf3 f6 Bf4 Qa6 Qc4+ Qxc4 Rxc4 Bb6 Bd6 Bxf2+ Kf1 Re8 Rc2 Ne3+ Kxf2 Nxc2 Rc1 b3 Nd2 b2 Rg1 Rd8 Bf4 Nd4 Be3 Ne6 g4 Bd3 Nb1 Bxb1 Rxb1 Rb8 Ke2 Rb7 Kd2 f5 Kc2 f4 Bf2 Ng5 Rxb2 Rxb2+ Kxb2 Ne4,D25,Queen's Gambit Accepted: Normal Variation,7
2zkrTG39,True,1494300134465.0,1494301311602.0,100,outoftime,black,10+0,youredeadmeat,1529,thefleegsleegs,1622,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 Bb6 O-O f6 Be3 a6 d5 Bxe3 fxe3 Na5 Bb3 Bd7 Nbd2 Ne7 Nh4 Ng6 Qh5 Qe7 Nxg6 Qf7 Nf3 Qxg6 Qxg6+ hxg6 Rfd1 O-O-O Nd2 Bb5 c4 Nxb3 axb3 Bd7 Rac1 Rh6 c5 dxc5 Rxc5 Rdh8 h3 g5 Kh2 g4 Rdc1 c6 Nc4 Kc7 d6+ Kb8 Nb6 Ka7 Nxd7 gxh3 gxh3 Rxh3+ Kg2 Rh2+ Kg1 Rh1+ Kf2 R8h2+ Kf3 Rh3+ Kg4 Rh4+ Kf5 Rh5+ Ke6 Rh8 Rxh1 Rxh1 Kf7 Rh8 Kxg7 Rd8 Kxf6 Rxd7 Ke6 Rd8 Kxe5 Kb8 Ke6 Kc8 Ke7 Rh8 e5 Rh7+ Ke6 Rd7 e4 Rh7 d7+ Rxd7,C53,Italian Game: Classical Variation #2,7
Utc9Ovaa,False,1500476842672.0,1500478074111.0,85,outoftime,white,10+0,nico1990,1834,frankmich,1802,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nc3 Be7 Nxc6 bxc6 Bc4 d6 O-O O-O f4 Nxe4 Nxe4 d5 Bxd5 cxd5 Ng3 Re8 Kh1 c5 Bd2 Bb7 Qh5 Qb6 b3 Bf6 Rad1 d4 f5 Qc6 Rf2 g6 fxg6 fxg6 Qg4 Bg7 Bg5 Re6 Rdf1 Rae8 Bf4 Re1 Qf3 Qb5 Qd3 Rxf1+ Rxf1 Qa5 a4 Ba6 c4 dxc3 Qd5+ Kh8 Rc1 c2 h3 Re1+ Rxe1 Qxe1+ Kh2 h6 Qxc5 Bd3 Qc8+ Kh7 Qc7 a5 h4 Qb4 Be5 Qf8 Bxg7 Qxg7 Qc6 h5 b4 axb4 a5,C45,Scotch Game: Schmidt Variation,8
Noj3BaU2,True,1500475480419.0,1500476306377.0,56,outoftime,black,10+0,nico1990,1844,muedi,1884,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Nc3 a6 Be3 e6 Qd2 h5 O-O-O b5 f4 Bb4 h3 Nf6 Bd3 Bb7 f5 Nxd4 Bxd4 e5 Be3 Nxe4 Bxe4 Bxe4 a3 Bxc3 bxc3 Rc8 Rhg1 Qxc3 Qxd7+ Kf8 Qd6+ Kg8 Qd8+ Rxd8 Rxd8+ Kh7 Rd2 Qxa3+ Kd1 Qxe3 Re1 Qf4 Rde2 Bxf5 Rxe5 Bg6 R1e2 Rd8+,B48,Sicilian Defense: Paulsen Variation |  Bastrikov Variation |  English Attack,13
mIkZ9jYq,True,1500162098253.0,1500163210644.0,120,outoftime,black,10+0,nico1990,1857,vitallii83,1938,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Be3 Bg7 Nc3 e6 Bc4 Nge7 O-O O-O Bb3 Ne5 h3 f5 f4 N5c6 e5 Nxd4 Bxd4 Nc6 Bc5 Rf7 Bd6 a6 a4 Bh6 Ne2 Qb6+ Kh1 Qe3 Rf3 Qb6 Qd2 Na5 Ba2 Qxb2 Rff1 Qb6 Rab1 Qd8 c4 Nc6 g3 b6 Qe3 Bb7 Kh2 b5 cxb5 axb5 Rxb5 Ba6 Rbb1 Qa5 Bb3 Bxe2 Qxe2 Nd4 Qd3 Nxb3 Qxb3 Qd2+ Kg1 Qd4+ Kg2 Qxa4 Qxa4 Rxa4 Rb8+ Kg7 Rfb1 g5 R1b4 Ra2+ Kf3 gxf4 gxf4 Ra3+ Rb3 Ra1 Rb1 Rxb1 Rxb1 Kg6 Rg1+ Kh5 Rg2 Rg7 Rxg7 Bxg7 Kg3 Bh6 Be7 Kg6 Bh4 Kf7 Bf6 Bf8 h4 d6 Bg5 dxe5 fxe5 Bc5 Kf4 Be7 Bf6 Bxf6 exf6 Kxf6 h5 e5+ Kf3 Kg5,B36,Sicilian Defense: Accelerated Dragon,8
HMYXV4dP,True,1500160119872.0,1500161389134.0,129,outoftime,white,10+0,nico1990,1846,eche007,1879,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 Nf6 Nc3 h6 Bc4 Bb4 Qd3 a6 Bd2 b5 Bb3 Bb7 O-O O-O Nd5 Bxd2 Qxd2 Nxe4 Qd3 Nc5 Qf5 Nxb3 axb3 Nd4 Qxe5 Nxf3+ gxf3 Re8 Qd4 Qg5+ Kh1 Bxd5 Qd3 Bxf3+ Qxf3 Rac8 Rg1 Qe5 Rxa6 Qxb2 Rxh6 Re6 Rh5 Rce8 Rxb5 Qxc2 Qg3 Rg6 Qf3 Rxg1+ Kxg1 Qg6+ Qg3 Re1+ Kg2 Qe4+ Qf3 Qxf3+ Kxf3 Kf8 Rb8+ Ke7 b4 Rb1 h4 g6 Kf4 Kd6 f3 Kc7 Rf8 Rxb4+ Kg5 f5 Rf6 Rb6 Rxg6 Rxg6+ Kxg6 d5 h5 d4 h6 d3 h7 d2 h8=Q d1=Q Qg7+ Kc6 Qf6+ Kc5 Qxf5+ Kc4 Qe4+ Kc3 f4 Qd6+ Kg5 Qc5+ Qe5+ Qxe5+ fxe5 Kc4 Kf6 Kc5 e6 Kd6 e7 Kd7 Kf7 Kd6 e8=Q Kd5 Kf6 Kd4 Kf5 Kd5 Qe5+ Kc4 Ke4,B33,Sicilian Defense: Lasker-Pelikan Variation |  Retreat Variation,11
Xou02xK5,True,1500131273112.0,1500132438171.0,60,outoftime,black,10+0,lalinea,1775,nico1990,1836,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O d6 d4 O-O c4 Nbd7 b3 e5 Bb2 exd4 Nbd2 c5 Qc2 Ne5 Rad1 Rb8 Ba1 Bf5 Qc1 Re8 Nxe5 dxe5 Qa3 Qb6 f4 e4 h3 e3 Nf3 Be4 g4 d3 exd3 e2 dxe4 exf1=Q+ Rxf1 Nxe4 Bxg7 Kxg7 Ne5 Nd2 Qb2 f6 Nd7 Qd6 Nxb8 Nxf1 Bxf1 Rxb8 Qa3 Qd4+ Kh1 a6,A05,King's Indian Attack: Symmetrical Defense,4
h9ypgibO,True,1497787480798.0,1497788859938.0,154,outoftime,black,10+1,binthaily,1952,angelo76,1725,d4 d5 Bf4 e6 Nf3 Nc6 e3 Nf6 Nbd2 a5 c3 a4 Bb5 Bd7 Bxa4 Ne4 O-O Be7 c4 Nxd2 Nxd2 dxc4 Nxc4 Na5 Bxd7+ Qxd7 Ne5 Qd5 Qa4+ c6 b4 O-O bxa5 Rxa5 Qc4 Qe4 f3 Qf5 g4 Qf6 Nd7 Qh4 Nxf8 Bxf8 Rab1 h5 gxh5 Rxh5 Bg3 Qg5 Qe2 b5 f4 Qg6 Qf3 Rd5 Rbd1 Rd6 e4 Rd8 f5 exf5 Qxf5 Qh6 Bf4 Qh4 Bg3 Qh6 Qxf7+ Kh8 Qf4 Qh3 e5 Kg8 Qf7+ Kh8 e6 Bd6 Bxd6 Rxd6 Qf8+ Kh7 Qf5+ Qxf5 Rxf5 Rxe6 d5 cxd5 Rdxd5 Re1+ Kf2 Ra1 Rd2 g6 Rxb5 Rh1 Kg3 Rg1+ Kf2 Rh1 Kg2 Ra1 Rb4 Kh6 a4 g5 Rc4 Kh5 Rd5 Ra2+ Kg3 Ra3+ Kg2 Ra2+ Kf3 Ra3+ Ke4 Kh4 a5 g4 Rc6 Ra1 a6 Re1+ Kf5 Rf1+ Ke6 Re1+ Kd7 Ra1 Rc7 Kh3 a7 Kxh2 Rh5+ Kg2 Rc2+ Kf3 Rc3+ Kf4 Rc7 g3 Rh8 g2 a8=Q Rxa8 Rxa8 g1=Q Rf8+ Ke3 Rc3+ Kd4 Rb3 Qg4+,D00,Queen's Pawn Game: Mason Attack,3
vezLaNpx,True,1503895463347.0,1503896482717.0,114,outoftime,black,10+0,knightlight_mdk,1541,gezim,1528,e4 b6 Bc4 Bb7 Qf3 e6 d4 f5 Qe3 fxe4 Nc3 d5 Bb5+ c6 Ba4 b5 Bb3 Qf6 Nge2 Ba6 a4 b4 Nd1 h5 a5 g5 Ba4 Bh6 Ng3 g4 Qb3 Bxc1 Rxc1 Qxd4 Nf5 Qe5 Nde3 Nh6 Nxh6 Rxh6 Qxb4 d4 Nc4 Bxc4 Qxc4 Qd6 c3 e5 cxd4 exd4 O-O h4 Rfe1 Re6 Rcd1 d3 Rxe4 Rxe4 Qxe4+ Kf8 Rxd3 Qc5 Qf4+ Kg7 Rd7+ Nxd7 Qxg4+ Kf7 Bb3+ Ke7 Qxh4+ Nf6 g3 Qc1+ Kg2 Qxb2 Qb4+ Kd8 Qd6+ Nd7 Be6 Qg7 Qxc6 Rc8 Qb7 Rc7 Qa8+ Ke7 Qe4 Nf6 Qh4 Kxe6 Qa4 Nd5 Qe4+ Qe5 Qg6+ Nf6 Qh6 Qe4+ f3 Qe2+ Kh3 Rh7 Qxh7 Nxh7 g4 Qxf3+ Kh4 Qf2+ Kh5 Qxh2+ Kg6 Qc2+,B00,Owen Defense,2
ruixXXJs,True,1504278407243.0,1504279186514.0,48,outoftime,black,5+5,lola_46,1628,gesoo,1729,d4 g6 e4 d6 Nf3 Bg7 Nc3 Nf6 Bd3 b6 h3 Ba6 O-O O-O Bg5 Bxd3 cxd3 c5 e5 dxe5 dxe5 Nfd7 Re1 f6 exf6 exf6 Bh4 Nc6 Rc1 Nde5 Nxe5 Nxe5 Rxe5 g5 Bxg5 fxg5 Qb3+ Kh8 Re6 Qxd3 Rd1 Qf5 Re2 Bd4 Rdd2 Rae8 Rxe8 Rxe8,B08,Pirc Defense: Classical Variation,8
1MpZCMRs,False,1502900600138.0,1502901313692.0,61,outoftime,white,5+5,sgis,1700,myno707,1811,d4 d5 c4 dxc4 Nc3 Bd7 Bg5 h6 Bh4 b5 e3 Nf6 Bxf6 exf6 a4 Bb4 axb5 Bxb5 Qc2 O-O Nf3 Nc6 g3 Re8 Bg2 Na5 O-O Bxc3 Qxc3 Nb3 Rad1 a5 Nd2 Nxd2 Rxd2 Ra7 Ra1 c6 d5 c5 d6 Re6 d7 Rxd7 Rxd7 Qxd7 Rxa5 Qd1+ Bf1 Bc6 Rxc5 Qf3 Rxc6 Rxc6 Bg2 Qd1+ Bf1 Qb3 Qd4 Kh7 Qe4+,D20,Queen's Gambit Accepted,4
Y4LJ74lA,True,1504398595129.0,1504399431145.0,90,outoftime,black,8+1,achibbi8,1579,pageprotector,1534,g3 e5 Bg2 d5 Nf3 Nc6 d4 e4 Ng5 Be7 Nh3 Nf6 c3 O-O O-O Bg4 Re1 h6 f3 exf3 exf3 Bh5 g4 Bg6 Re3 Re8 Nf4 Bh7 Nd2 Bd6 Nh3 Rxe3 Nb3 Re8 Bf4 Bxf4 Nxf4 b6 Qd2 Qe7 a4 Qe3+ Qxe3 Rxe3 a5 g5 Nh3 Re2 Ra2 Bb1 Ra1 Rxb2 Nc1 Bh7 axb6 cxb6 f4 Re8 fxg5 Re1+ Bf1 hxg5 Nxg5 Nxg4 Nd3 Rxa1 Nxb2 Ne3 Nxh7 Kxh7 Kf2 Nxf1 Nd3 Nxh2 Nf4 Rf1+ Kg2 Rxf4 Kxh2 Kg6 Kg3 Kg5 Kh3 Rf3+ Kg2 Kg4 Kh2 Rf2+ Kg1 Kg3,A00,Hungarian Opening,1
WZUrZAm1,True,1503622423244.0,1503622815341.0,45,outoftime,white,10+0,y_d,1553,pageprotector,1538,d4 Nf6 Nf3 d5 c4 e6 Qa4+ Nc6 Ne5 Bd7 Nxd7 Qxd7 Qd1 Bb4+ Nc3 dxc4 e3 Ne4 Bxc4 Nxc3 Qb3 Nxa2+ Bd2 Bxd2+ Kxd2 Nab4 Rhd1 O-O Ra4 a5 Ke2 b6 Bb5 Qd5 Qxd5 exd5 Rc1 Na7 Rxc7 Nxb5 Rb7 Nxd4+ exd4 Rfe8+ Kf3,D02,Queen's Pawn Game: Symmetrical Variation,4
mTya783h,True,1479289198989.0,1479292802418.0,102,outoftime,black,5+10,leo_christopher,1561,leo_tycho,1500,d4 c6 Bd2 b5 Qc1 Ba6 Nc3 Nf6 h4 Nd5 a4 bxa4 Nxd5 cxd5 Ra3 Nc6 Rhh3 Nxd4 c3 Rc8 cxd4 Rxc1+ Bxc1 e5 e4 Ke7 Bd2 Qb6 Ba5 Qxb2 Ra2 Qb1+ Kd2 Kd6 Ra1 Ke7 Rxb1 g6 dxe5 Bb5 exd5 Bc6 dxc6 dxc6 Bb4+ c5 Bxc5+ Kd7 Rb7+ Ke6 Rxa7 Bd6 Bxd6 Kd5 Ra5+ Ke6 Bc4+ Kf5 Rxa4 Rc8 Ra7 Rc6 Bb4 Rxc4 Ba3 Rd4+ Ke2 Ke6 Ra6+ Kf5 Ra7 Re4+ Kd1 Rd4+ Kc1 Rc4+ Kb1 Rb4+ Bxb4 h6 Rxf7+ Ke4 e6 Ke5 e7 Ke6 e8=Q+ Kd5 f4 h5 Rf6 Kd4 Rxg6 Kc4 Qb8 Kd4 f5 Kc4 f6 Kd4 f7 Ke4,A40,Queen's Pawn,1
ujt3NTXo,True,1502877604372.0,1502878511254.0,72,outoftime,black,10+0,zher0,1721,gidania,1757,e4 c5 c3 Nc6 Nf3 e6 d4 cxd4 Nxd4 Bc5 Nxc6 bxc6 Nd2 d5 exd5 cxd5 Bb5+ Bd7 Qa4 Nf6 Nb3 O-O Nxc5 Bxb5 Qxb5 a6 Qe2 Qd6 Nd3 Rfe8 Bf4 Qb6 O-O-O a5 Be3 Qb7 f4 a4 a3 Rab8 Rhf1 Ne4 Nc5 Nxc5 Rd2 Ne4 Rc2 Qb3 Ba7 Rb7 Bc5 Nxc5 g4 Qa2 Kd2 Ne4+ Ke3 Qc4 Qxc4 dxc4 Kxe4 Reb8 Kf3 Rxb2 Rxb2 Rxb2 Rf2 Rb3 Kg3 Rxc3+ Kg2 Rxa3,B22,Sicilian Defense: Alapin Variation,3
dmDRp2sC,True,1504471282146.0,1504471797024.0,61,outoftime,white,10+0,mitiko,1853,mastersalomon,1923,g3 d5 Bg2 e5 c4 c6 cxd5 cxd5 Qb3 Nf6 Nc3 e4 d3 exd3 Nxd5 Nc6 Bg5 d2+ Kf1 Be7 Nxe7 Qxe7 Nf3 Be6 Qe3 O-O Nxd2 Rfe8 a3 Rad8 Bf3 Qd7 Qc3 Nd5 Qc1 f6 Be3 Nxe3+ fxe3 Bh3+ Ke1 Rxe3 Nc4 Rxf3 exf3 Qe6+ Kf2 Nd4 Re1 Qc6 Nd2 Qb6 Nc4 Qc5 b4 Qd5 Re3 Nxf3 Rxf3 Bg4 Nd2,A00,Hungarian Opening,1
TPRYE54j,True,1504467611508.0,1504468192265.0,92,outoftime,black,10+0,mastersalomon,1931,jokijo2002,1749,d4 f5 c4 g6 g3 Bg7 Bg2 Nf6 Nc3 c6 Nf3 d6 O-O Qc7 c5 d5 Bf4 Qd8 Be5 O-O e3 Nbd7 Ne2 Ne4 Bxg7 Kxg7 Ne5 Qc7 Nd3 e5 b4 Ng5 dxe5 Nxe5 Kh1 Ngf7 Qb3 a6 a4 Be6 Nxe5 Qxe5 b5 d4 Qd3 Rad8 Nxd4 Bd5 bxc6 bxc6 Rfc1 Bxg2+ Kxg2 Ng5 Rab1 Qd5+ Kf1 Qh1+ Ke2 Qxh2 Rh1 Qg2 Rb7+ Nf7 Rhb1 Kg8 Qc3 Qd5 Ra7 Rd7 Rbb7 Rxb7 Rxb7 Ne5 f4 Qa2+ Nc2 Re8 fxe5 Qe6 Nd4 Qd5 e6 Qg2+ Kd3 Qf1+ Kc2 Qf2+ Kd3 Qxg3 Ne2 Qf3,A84,Dutch Defense,3
